link;description;street;rooms;m2;floor;house_type;price
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/chnbx.html;Продаем квартиру в Пурвциемсе, на благоустроенной территории с р;Purvciems::Dzelzavas 76;2;50;6/9;602.;55,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/ajbik.html;"Быстро куплю вашу квартиру - 

-Принятие решения о выкупе квар";Ķengarags::;Citi;-;1/12;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/dppcf.html;Piedāvāju jauku 47 kvm 2istabu dzīvokli Juglā, Lilastes ielā 5. ;Jugla::Lilastes 5;2;47;5/5;Hrušč.;51,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/emlfm.html;Pārdod plašu trīsistabu dzīvokli ar lodžiju Iļģuciema rajonā. Pā;Iļģuciems::Lilijas 8;3;68;5/5;LT proj.;74,700  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/cifoe.html;Vēlamies īrēt dzīvokli Rīgā, jebkādā stāvoklī. Izskatīsim visus ;Purvciems::;3;-;-;-;vēlosīret 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cdijn.html;Tiek pārdots 3 istabu dzīvoklis Klusajā centrā ar savu pagalmu u;centrs::Dzirnavu 6;3;116;1/4;P. kara;268,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ehcbg.html;"Pārdod mansarda 2 istabu dzīvokli Klusajā centrā - Dzirnavu 6.
";centrs::Dzirnavu 6;2;48;5/5;P. kara;149,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/flbnf.html;Квартира очень теплая за счет того, что окна выходят на югозапод;Imanta::Zentenes 11;3;54;5/5;LT proj.;60,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/gjgpd.html;Pašā Juglas centrā, zaļumu ieskautā mājā tiek piedāvāts pārdošan;Jugla::s 5/2;1;31;5/5;LT proj.;29,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/bxclbn.html;"Pārdod divu istabu dzīvokli ķieģeļu mājā Āgenskalna rajonā. 
Ze";Āgenskalns::Nomales 6;2;44;3/4;Hrušč.;52,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/bergi/jhipe.html;Jaunais renovētais projekts labiekārtotā, zaļā, klusā un tikai ī;Berģi::Kaktusu 6;3;77;1/2;Renov.;173,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/bergi/fhxei.html;Jaunais renovētais projekts labiekārtotā, zaļā, klusā un tikai ī;Berģi::Kaktusu 6;4;105;1/2;Renov.;224,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/dxkgf.html;Продаю 1-комнатную квартиру в кирпичном доме, не угловая, только;Maskavas priekšpilsēta::Jersikas 29;1;16;2/3;P. kara;15,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/fnxgg.html;Dzīvoklis sastāv no 2 izolētām istabām, apvienota senmezgla, vir;Vecmīlgrāvis::Emmas 6;2;45;3/3;Staļina;41,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/eiffj.html;Срочно продается квартира расположена в зелёном микрорайоне с от;Pļavnieki::Grestes 12;3;63;8/8;602.;86,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/ajcfd.html;Pārdošanā dzīvoklis unikālā projektā Filozofu rezidence Rīgā, Da;Āgenskalns::Raņķa d. 34;3;95;7/22;Jaun.;211,100  €
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/ejnkh.html;Продаётся однокомнатная квартира с печным отоплением. В квартире;Čiekurkalns::Čiekurkalna 3. šķ l. 2;1;27;2/2;P. kara;24,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/exmgh.html;"Сдается уютная квартира со всеми удобствами. 
Залог первый и по";Pļavnieki::Ilūkstes 46;1;55;5/3;M. ģim.;260  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/aaodf.html;Tiek pārdots plašs 2-istabu dzīvoklis ar praktisku plānojumu Pur;Purvciems::Nīcgales 25;2;56;4/5;Specpr.;72,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/fdigk.html;"Продается квартира с хорошим ремонтом. 
В квартире установлены ";Ķengarags::Plostu 24;2;49;5/5;LT proj.;55,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/blplf.html;Uz ilgu laiku izīrē izremontētu vienistabas (studijas tipa) dzīv;Purvciems::Ūnijas 71;1;43;6/9;Specpr.;300  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/teika/ahxih.html;Просторная и солнечная квартира с продуманной планировкой в само;Teika::Āraišu 38;2;46;6/7;Jaun.;122,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/cpclo.html;Срочно купим квартиру. Можно предлагать 2-х ком. квартиру. Без п;Ķengarags::;1;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ejged.html;Продается 2х комнатная квартира мансардного типа в ближнем центр;centrs::Stabu 2;2;61;6/6;P. kara;89,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aenlc.html;Dzīvoklis mājā, kas atrodās klusā pagalmā Brīvības ielā, ar savu;centrs::Brīvības 156;3;57;2/5;Hrušč.;73,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/cmeoj.html;Divistabu dzīvoklis 1994.gadā būvētā un 2019.gadā renovētā ēkā. ;Sarkandaugava::Aptiekas 17B;2;24;2/2;Jaun.;37,665  €
https://ss.lv/msg/lv/real-estate/flats/riga/darzciems/bdddhh.html;"Купим сразу -

- Если сроки для продажи квартиры критически ма";Dārzciems::;Citi;21;20/21;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/darzciems/blmixj.html;Сразу куплю Вашу квартиру или дом в Риге или Рижском районе. Мож;Dārzciems::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ajlhi.html;Ērts plānojums četru istabu iekšpagalma dzīvoklim Rīgas centrā a;centrs::Valdemāra 57/59;4;109;4/7;P. kara;136,625  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/biief.html;Ērts plānojums četru istabu iekšpagalma dzīvoklim Rīgas centrā a;centrs::Valdemāra 57/59;4;109;5/7;P. kara;136,625  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/fhxgl.html;Pārdod plašu, saulainu un ļoti mājīgu trīs istabu dzīvokli Imant;Imanta::Kurzemes pr. 126;3;62;3/9;602.;86,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/cmihc.html;Izīrējam skaistu un plašu 4-istabu dzīvokli uz klusas Purvciema ;Purvciems::Stirnu 12A;4;150;2/4;Jaun.;900  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/dopmf.html;"Pārdodu 3 istabu dzīvokli ar retu plānojumu Imantā. 
Ērts plāno";Imanta::Zentenes 11;3;54;5/5;LT proj.;61,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/hbgjf.html;Продаётся малогабаритная однокомнатная квартира. Туалет в кварти;Teika::Burtnieku 35;1;18;1/4;M. ģim.;17,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/dionh.html;Продаём однокомнатную квартиру в тихом и зеленом месте Межциемса;Mežciems::Mežciema 6;1;28;1/5;LT proj.;30,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/agplg.html;"Купим быстро Вашу - 1, - 1. 5, - 2, - 3 и - 4 комн. квартиру, 
";Iļģuciems::Dzirciema;1;-;12/4;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/hhjnn.html;Сразу куплю Вашу квартиру или дом в Риге или Рижском районе. Мож;Iļģuciems::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/bdghb.html;"Сразу куплю Вашу квартиру - в течение 1 дня -

Просто. Быстро.";Vecmīlgrāvis::;Citi;123;12/23;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/fxcoh.html;Īpašnieks pārdod plašu, mājīgu, siltu 2 istabu dzīvokli ar lielu;Purvciems::Braslas 27;2;62;1/8;Specpr.;77,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/amfpn.html;Сразу куплю Вашу квартиру или дом в Риге или Рижском районе. Мож;Vecmīlgrāvis::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/diimc.html;Сразу куплю Вашу квартиру или дом в Риге или Рижском районе. Мож;Ķengarags::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/eoill.html;Īpašnieks izīrē daļēji mēbelētu divistabu dzīvokli jaunajā proje;Mežciems::Kaivas 50;2;50;2/5;Jaun.;450  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/bjopi.html;"Деньги в течение 1 дня -

Покупаем квартиры ->

в любом с";Šampēteris-Pleskodāle::;Citi;-;12/1;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/bpxxeb.html;"Īpašnieks pārdod dzīvokli pilnībā renovētā ēkā. 

- Dzīvoklis ";Vecmīlgrāvis::Emmas 28;2;40;2/4;Staļina;50,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/dpomn.html;"Деньги в течение 1 дня - 

Покупаем квартиры -> 

в любом";Purvciems::;1;99;99/9;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dbjml.html;"Nopirkšu dzīvokli Rīgā -

- var būt bez remonta, 
- ar daļējā";centrs::;Citi;-;1/12;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/ccnof.html;Квартира в хорошем состоянии. Окна-стеклопакеты, пол-ламинат, хо;Mežciems::Hipokrāta 23;4;77;7/9;602.;86,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/bpmcx.html;"Купим часть квартиры. 
Рассмотрим от 1/4 части до 5/6 частей в ";Purvciems::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/ddgdo.html;Tiek izīrēts 3-istabu dzīvoklis ar darbojošo kamīnu Staļina ēkā ;Jugla::Brīvības 414;3;67;4/4;Staļina;470  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/agidj.html;"Деньги в тот же день. 
Покупаем любые квартиры или 1/2-5/6 долю";Šampēteris-Pleskodāle::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/benoo.html;В сердце тихого центра, на пересечении улицы Аусекля и площади В;centrs::Ausekļa 11;2;78;1/6;Renov.;199,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/gohkd.html;Burvīgā Mežaparka priežu ieskauts trīs istabu dzīvoklis, gudrajā;Mežaparks::Siguldas pr. 48;3;95;1/2;Priv. m.;295,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/fkkki.html;"Remontēts 2-istabu dzīvoklis cokola stāvā. 

Izolēta guļamista";Sarkandaugava::Sīmaņa 9a;2;37;1/4;P. kara;26,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecriga/adklg.html;"Plašs dzīvoklis Rīgas sirdī Vecrīgā. 
 Trīs istabu dzīvoklis. P";Vecrīga::Vāgnera 16;3;97;2/3;P. kara;250,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/bkbnk.html;Īpašnieks pārdod dzīvokli ar remontu. Blakus atrodas 71. vidussk;Iļģuciems::Skujenes 11;1;31;1/5;Hrušč.;40,350  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/dekjj.html;Владелец, меняю 2 ух комнатную квартиру в Кенгараксе на небольшо;Ķengarags::Maskavas 258/6;2;43;1/5;LT proj.;maiņai
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/hklee.html;Pārdod, Dzīvoklis, Rīga, Purvciems, Dzelzavas iela, 85000 €. Lab;Purvciems::Dzelzavas 81;4;75;5/9;467.;85,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/dgxhl.html;С 01.06. 2022 года сдается однокомнатная квартира на срок не мен;Imanta::Kleistu 11к1;1;54;13/16;Jaun.;380  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/teika/aedko.html;Ir iespējams iegādāties mēbelētu un pilnībā aprīkotu, divstāvīgu;Teika::Brīvības 342;4;112;4/5;Staļina;199,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/hdgxn.html;Продаю 2-комнатную квартиру с ремонтом. Встроенная кухня, из быт;Sarkandaugava::Limbažu 9;2;41;2/5;Hrušč.;43,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/agdcc.html;Īpašnieks pārdod 1-istabas dzīvokli ar ļoti labi attīstītu infra;Imanta::Anniņmuižas 88;1;32;4/9;467.;44,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/dmxbg.html;Iegādei tiek piedāvāts saulains divistabu dzīvoklis ar svaigu re;Āgenskalns::Melnsila 23;2;68;1/5;Hrušč.;59,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/jnmeb.html;"Pārdošanā labiekārtots 2 istabu dzīvoklis Sarkandaugavā. 
Apkār";Sarkandaugava::Sīmaņa 6;2;37;1/3;P. kara;26,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/adpld.html;"Nopirkšu dzīvokli Rīgā -

- var būt bez remonta, 
- ar daļējā";Āgenskalns::;Citi;123;1/12;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/chbnf.html;Pārdod plašu, gaišu, siltu, trīs istabu dzīvokli ar ekskluzīvu r;Purvciems::Stirnu 19a;3;60;1/5;LT proj.;76,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/aohnj.html;Pārdodam gaišu, siltu, saulainu 3-istabu dzīvokli 103. sērijas m;Sarkandaugava::s 2;3;67;3/5;103.;81,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ceglm.html;Pārdošanā ir plašs un gaišs 4 istabu dzīvoklis pilsētas aktīvajā;centrs::Stabu 21;4;117;2/6;P. kara;215,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecriga/agnnm.html;Pārdošanā ir gaišs un saulains divu istabu dzīvoklis ar lielisku;Vecrīga::Grēcinieku 11;2;54;4/6;Renov.;154,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/dgemb.html;Silts 1-istabu dzīvoklis 5 min no Rīgas centrā. Pagalma māja. St;Maskavas priekšpilsēta::Katoļu 25;1;15;1/4;P. kara;13,970  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/abihn.html;Investīciju objekts, var taisīt dažādiem mērķiem, izdevīgāk dzīv;centrs::Maskavas 108;Citi;1000;1/3;Specpr.;232,800  €
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/hxkkh.html;Īpašnieks pārdod vienistabas dzīvokli. Dedzis. Apkure. Kanalizāc;Krasta r-ns::Rītupes 12;1;23;2/2;P. kara;8,980  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/ghcno.html;"Silts un gaišs 1-istabu dzīvoklis 15 min no Rīgas centrā. 
Liel";Mežciems::Biķernieku 250;1;29;1/2;Specpr.;17,890  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/glgfh.html;Silts un gaišs 1-istabu dzīvoklis 20 min no Rīgas centra. Centrā;Ķengarags::Krustpils 75;1;19;3/3;Specpr.;10,780  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/doxke.html;"Silts un gaišs 1-istabu dzīvoklis 10 min no Rīgas centrā. 
Liel";Sarkandaugava::Hāpsalas 26;1;31;2/2;P. kara;13,870  €
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/aefdh.html;Mainu savu dzīvokli ar daļējām ērtībām, pret Jūsu dzīvokli. Silt;Krasta r-ns::Lubānas 17;1;30;1/2;P. kara;12,780  €maiņai
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cimoi.html;Silts 1-istabu dzīvoklis 5 min no Rīgas centrā. Pagalma māja. St;centrs::Lāčplēša 129;1;15;2/2;P. kara;13,980  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/deiej.html;Piedāvājumā vienistabas dzīvoklis klusā apkaimē. Māja atrodas ie;Ķengarags::Salaspils 18/3;1;31;3/5;LT proj.;32,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/gcekd.html;Pārdod plašu dzīvokli Rīgas Klusajā centrā Pulkveža Brieža ielā ;centrs::Pulkv. Brieža 8;5;163;3/6;P. kara;400,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/dcijb.html;"No jūnija īpašniece izīrēs labiekārtotu vienistabas dzīvokli. 
";Ķengarags::Maskavas 265;1;38;12/12;104.;270  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bopeb.html;Все городские коммуникации, газовое отопление, закрытая охраняем;centrs::Dzirnavu 34А;5;122;2/5;P. kara;245,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/darzciems/cbgfpx.html;Семья ищет 2 или 3 комнатную квартиру, предпочтительно в Дарзцие;Dārzciems::;2;50;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/afinm.html;"Продаётся тёплая, солнечная, не угловая, 1-комнатная квартира. ";Ķengarags::Lokomotīves 88;1;29;5/5;LT proj.;51,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/emxom.html;Ilgtermiņā izīrē elegantu un plašu 3 istabu dzīvokli privātmājas;Teika::Struktoru 4;3;100;1/1;Priv. m.;700  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/other/hemil.html;Pāris vēlās īstermiņā (1-3 mēneši) īrēt dzīvokli Rīgā ~200 eiro ;Cits::;Citi;-;2;-;vēlosīret 
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/ajikk.html;Сдаю 1 комнатную квартиру на длительный срок. Без детей и домашн;Purvciems::Varavīksnes g. 3;1;30;5/5;LT proj.;200  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/cjilo.html;Mūra māja, augstais 1. stāvs, stikla pakešu logi, dzelzs durvis,;Sarkandaugava::Kaķasēkļa d. 20;1;30;1/3;P. kara;22,650  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/agmlk.html;"Nopirkšu dzīvokli Rīgā - 

- var būt bez remonta, 
- ar daļēj";centrs::;6;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/cmxbf.html;"Pārdodu izremontētu 2 istabu dzīvokli ar bāru hallē. 
Mājā noma";Purvciems::Viršu 3;2;58;6/9;119.;79,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ghefi.html;"Персональное отопление - это низкие коммунальные платежи. 
Уютн";centrs::Vīlandes 5;2;54;4/6;Renov.;560  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/amled.html;Pārdodam dzīvokli labā stratēģiskā vietā, dzīvoklis atrodas 9.st;Pļavnieki::Salnas 1;4;75;9/9;467.;89,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/hgjdh.html;Pārdod vienistabas dzīvokli Ķengaraga sākumā ļoti labā vietā ēka;Ķengarags::Maskavas 273/1;1;29;1/5;LT proj.;36,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/ajkmm.html;Собственник продает солнечную, уютную 2-х комнатную квартиру в н;Imanta::Anniņmuižas 41;2;52;1/24;Jaun.;98,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/ghpjn.html;Pārdodu labiekārtotu, divistabu dzīvokli Iļģuciemā. Dzīvoklī pil;Iļģuciems::Bēnes 3;2;45;3/3;Staļina;49,000  €
